answer,method,low_runs,shortlist_size,certified_candidates,reference_preferred_count,preferred_retained,recall,reference_winner_retained,zero_preferred_retained,runtime_ms
ACCESSIBLE,hybrid_regular_cheap,75,8,10,3,3,1,true,false,4244.9811629999995
ACCESSIBLE,low_mean,100,4,10,3,2,0.6666666666666666,false,false,5659.974883999999
ACCESSIBLE,low_mean,100,5,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,low_mean,100,6,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,low_mean,100,7,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,low_mean,100,8,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,low_median,100,4,10,3,1,0.3333333333333333,false,false,5659.974883999999
ACCESSIBLE,low_median,100,5,10,3,2,0.6666666666666666,true,false,5659.974883999999
ACCESSIBLE,low_median,100,6,10,3,2,0.6666666666666666,true,false,5659.974883999999
ACCESSIBLE,low_median,100,7,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,low_median,100,8,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,low_gold,100,4,10,3,2,0.6666666666666666,true,false,5659.974883999999
ACCESSIBLE,low_gold,100,5,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,low_gold,100,6,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,low_gold,100,7,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,low_gold,100,8,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,band_aware,100,4,10,3,2,0.6666666666666666,false,false,5659.974883999999
ACCESSIBLE,band_aware,100,5,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,band_aware,100,6,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,band_aware,100,7,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,band_aware,100,8,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,confidence_aware,100,4,10,3,2,0.6666666666666666,false,false,5659.974883999999
ACCESSIBLE,confidence_aware,100,5,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,confidence_aware,100,6,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,confidence_aware,100,7,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,confidence_aware,100,8,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,hybrid_regular_cheap,100,4,10,3,2,0.6666666666666666,false,false,5659.974883999999
ACCESSIBLE,hybrid_regular_cheap,100,5,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,hybrid_regular_cheap,100,6,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,hybrid_regular_cheap,100,7,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,hybrid_regular_cheap,100,8,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,low_mean,150,4,10,3,2,0.6666666666666666,true,false,8489.962325999999
ACCESSIBLE,low_mean,150,5,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,low_mean,150,6,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,low_mean,150,7,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,low_mean,150,8,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,low_median,150,4,10,3,1,0.3333333333333333,true,false,8489.962325999999
ACCESSIBLE,low_median,150,5,10,3,2,0.6666666666666666,true,false,8489.962325999999
ACCESSIBLE,low_median,150,6,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,low_median,150,7,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,low_median,150,8,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,low_gold,150,4,10,3,2,0.6666666666666666,false,false,8489.962325999999
ACCESSIBLE,low_gold,150,5,10,3,2,0.6666666666666666,false,false,8489.962325999999
ACCESSIBLE,low_gold,150,6,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,low_gold,150,7,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,low_gold,150,8,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,band_aware,150,4,10,3,2,0.6666666666666666,true,false,8489.962325999999
ACCESSIBLE,band_aware,150,5,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,band_aware,150,6,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,band_aware,150,7,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,band_aware,150,8,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,confidence_aware,150,4,10,3,2,0.6666666666666666,true,false,8489.962325999999
ACCESSIBLE,confidence_aware,150,5,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,confidence_aware,150,6,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,confidence_aware,150,7,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,confidence_aware,150,8,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,hybrid_regular_cheap,150,4,10,3,2,0.6666666666666666,true,false,8489.962325999999
ACCESSIBLE,hybrid_regular_cheap,150,5,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,hybrid_regular_cheap,150,6,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,hybrid_regular_cheap,150,7,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,hybrid_regular_cheap,150,8,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,low_mean,250,4,10,3,3,1,true,false,14149.93721
ACCESSIBLE,low_mean,250,5,10,3,3,1,true,false,14149.93721
ACCESSIBLE,low_mean,250,6,10,3,3,1,true,false,14149.93721
ACCESSIBLE,low_mean,250,7,10,3,3,1,true,false,14149.93721
ACCESSIBLE,low_mean,250,8,10,3,3,1,true,false,14149.93721
ACCESSIBLE,low_median,250,4,10,3,2,0.6666666666666666,true,false,14149.93721
ACCESSIBLE,low_median,250,5,10,3,2,0.6666666666666666,true,false,14149.93721
ACCESSIBLE,low_median,250,6,10,3,3,1,true,false,14149.93721
ACCESSIBLE,low_median,250,7,10,3,3,1,true,false,14149.93721
ACCESSIBLE,low_median,250,8,10,3,3,1,true,false,14149.93721
ACCESSIBLE,low_gold,250,4,10,3,3,1,true,false,14149.93721
ACCESSIBLE,low_gold,250,5,10,3,3,1,true,false,14149.93721
ACCESSIBLE,low_gold,250,6,10,3,3,1,true,false,14149.93721
ACCESSIBLE,low_gold,250,7,10,3,3,1,true,false,14149.93721
ACCESSIBLE,low_gold,250,8,10,3,3,1,true,false,14149.93721
ACCESSIBLE,band_aware,250,4,10,3,3,1,true,false,14149.93721
ACCESSIBLE,band_aware,250,5,10,3,3,1,true,false,14149.93721
ACCESSIBLE,band_aware,250,6,10,3,3,1,true,false,14149.93721
ACCESSIBLE,band_aware,250,7,10,3,3,1,true,false,14149.93721
ACCESSIBLE,band_aware,250,8,10,3,3,1,true,false,14149.93721
ACCESSIBLE,confidence_aware,250,4,10,3,3,1,true,false,14149.93721
ACCESSIBLE,confidence_aware,250,5,10,3,3,1,true,false,14149.93721
ACCESSIBLE,confidence_aware,250,6,10,3,3,1,true,false,14149.93721
ACCESSIBLE,confidence_aware,250,7,10,3,3,1,true,false,14149.93721
ACCESSIBLE,confidence_aware,250,8,10,3,3,1,true,false,14149.93721
ACCESSIBLE,hybrid_regular_cheap,250,4,10,3,3,1,true,false,14149.93721
ACCESSIBLE,hybrid_regular_cheap,250,5,10,3,3,1,true,false,14149.93721
ACCESSIBLE,hybrid_regular_cheap,250,6,10,3,3,1,true,false,14149.93721
ACCESSIBLE,hybrid_regular_cheap,250,7,10,3,3,1,true,false,14149.93721
ACCESSIBLE,hybrid_regular_cheap,250,8,10,3,3,1,true,false,14149.93721
ACCESSIBLE,low_mean_frontier,25,5,10,3,1,0.3333333333333333,false,false,1414.9937209999998
ACCESSIBLE,low_mean_frontier,50,5,10,3,1,0.3333333333333333,false,false,2829.9874419999996
ACCESSIBLE,low_mean_frontier,75,5,10,3,2,0.6666666666666666,false,false,4244.9811629999995
ACCESSIBLE,low_mean_frontier,100,5,10,3,3,1,true,false,5659.974883999999
ACCESSIBLE,low_mean_frontier,150,5,10,3,3,1,true,false,8489.962325999999
ACCESSIBLE,low_mean_frontier,250,5,10,3,3,1,true,false,14149.93721
ACCOUNTING,low_mean,25,4,10,3,1,0.3333333333333333,false,false,1361.16459295
ACCOUNTING,low_mean,25,5,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,low_mean,25,6,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,low_mean,25,7,10,3,3,1,true,false,1361.16459295
ACCOUNTING,low_mean,25,8,10,3,3,1,true,false,1361.16459295
ACCOUNTING,low_median,25,4,10,3,0,0,false,true,1361.16459295
ACCOUNTING,low_median,25,5,10,3,1,0.3333333333333333,false,false,1361.16459295
ACCOUNTING,low_median,25,6,10,3,1,0.3333333333333333,false,false,1361.16459295
ACCOUNTING,low_median,25,7,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,low_median,25,8,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,low_gold,25,4,10,3,1,0.3333333333333333,false,false,1361.16459295
ACCOUNTING,low_gold,25,5,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,low_gold,25,6,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,low_gold,25,7,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,low_gold,25,8,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,band_aware,25,4,10,3,1,0.3333333333333333,false,false,1361.16459295
ACCOUNTING,band_aware,25,5,10,3,1,0.3333333333333333,false,false,1361.16459295
ACCOUNTING,band_aware,25,6,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,band_aware,25,7,10,3,3,1,true,false,1361.16459295
ACCOUNTING,band_aware,25,8,10,3,3,1,true,false,1361.16459295
ACCOUNTING,confidence_aware,25,4,10,3,1,0.3333333333333333,false,false,1361.16459295
ACCOUNTING,confidence_aware,25,5,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,confidence_aware,25,6,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,confidence_aware,25,7,10,3,3,1,true,false,1361.16459295
ACCOUNTING,confidence_aware,25,8,10,3,3,1,true,false,1361.16459295
ACCOUNTING,hybrid_regular_cheap,25,4,10,3,1,0.3333333333333333,false,false,1361.16459295
ACCOUNTING,hybrid_regular_cheap,25,5,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,hybrid_regular_cheap,25,6,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,hybrid_regular_cheap,25,7,10,3,3,1,true,false,1361.16459295
ACCOUNTING,hybrid_regular_cheap,25,8,10,3,3,1,true,false,1361.16459295
ACCOUNTING,low_mean,50,4,10,3,2,0.6666666666666666,false,false,2722.3291859
ACCOUNTING,low_mean,50,5,10,3,3,1,true,false,2722.3291859
ACCOUNTING,low_mean,50,6,10,3,3,1,true,false,2722.3291859
ACCOUNTING,low_mean,50,7,10,3,3,1,true,false,2722.3291859
ACCOUNTING,low_mean,50,8,10,3,3,1,true,false,2722.3291859
ACCOUNTING,low_median,50,4,10,3,1,0.3333333333333333,false,false,2722.3291859
ACCOUNTING,low_median,50,5,10,3,1,0.3333333333333333,false,false,2722.3291859
ACCOUNTING,low_median,50,6,10,3,1,0.3333333333333333,false,false,2722.3291859
ACCOUNTING,low_median,50,7,10,3,1,0.3333333333333333,false,false,2722.3291859
ACCOUNTING,low_median,50,8,10,3,2,0.6666666666666666,false,false,2722.3291859
ACCOUNTING,low_gold,50,4,10,3,2,0.6666666666666666,true,false,2722.3291859
ACCOUNTING,low_gold,50,5,10,3,3,1,true,false,2722.3291859
ACCOUNTING,low_gold,50,6,10,3,3,1,true,false,2722.3291859
ACCOUNTING,low_gold,50,7,10,3,3,1,true,false,2722.3291859
ACCOUNTING,low_gold,50,8,10,3,3,1,true,false,2722.3291859
ACCOUNTING,band_aware,50,4,10,3,2,0.6666666666666666,false,false,2722.3291859
ACCOUNTING,band_aware,50,5,10,3,3,1,true,false,2722.3291859
ACCOUNTING,band_aware,50,6,10,3,3,1,true,false,2722.3291859
ACCOUNTING,band_aware,50,7,10,3,3,1,true,false,2722.3291859
ACCOUNTING,band_aware,50,8,10,3,3,1,true,false,2722.3291859
ACCOUNTING,confidence_aware,50,4,10,3,2,0.6666666666666666,false,false,2722.3291859
ACCOUNTING,confidence_aware,50,5,10,3,3,1,true,false,2722.3291859
ACCOUNTING,confidence_aware,50,6,10,3,3,1,true,false,2722.3291859
ACCOUNTING,confidence_aware,50,7,10,3,3,1,true,false,2722.3291859
ACCOUNTING,confidence_aware,50,8,10,3,3,1,true,false,2722.3291859
ACCOUNTING,hybrid_regular_cheap,50,4,10,3,2,0.6666666666666666,false,false,2722.3291859
ACCOUNTING,hybrid_regular_cheap,50,5,10,3,3,1,true,false,2722.3291859
ACCOUNTING,hybrid_regular_cheap,50,6,10,3,3,1,true,false,2722.3291859
ACCOUNTING,hybrid_regular_cheap,50,7,10,3,3,1,true,false,2722.3291859
ACCOUNTING,hybrid_regular_cheap,50,8,10,3,3,1,true,false,2722.3291859
ACCOUNTING,low_mean,75,4,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,low_mean,75,5,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,low_mean,75,6,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,low_mean,75,7,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,low_mean,75,8,10,3,3,1,true,false,4083.49377885
ACCOUNTING,low_median,75,4,10,3,1,0.3333333333333333,false,false,4083.49377885
ACCOUNTING,low_median,75,5,10,3,1,0.3333333333333333,false,false,4083.49377885
ACCOUNTING,low_median,75,6,10,3,1,0.3333333333333333,false,false,4083.49377885
ACCOUNTING,low_median,75,7,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,low_median,75,8,10,3,3,1,true,false,4083.49377885
ACCOUNTING,low_gold,75,4,10,3,2,0.6666666666666666,true,false,4083.49377885
ACCOUNTING,low_gold,75,5,10,3,2,0.6666666666666666,true,false,4083.49377885
ACCOUNTING,low_gold,75,6,10,3,2,0.6666666666666666,true,false,4083.49377885
ACCOUNTING,low_gold,75,7,10,3,3,1,true,false,4083.49377885
ACCOUNTING,low_gold,75,8,10,3,3,1,true,false,4083.49377885
ACCOUNTING,band_aware,75,4,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,band_aware,75,5,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,band_aware,75,6,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,band_aware,75,7,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,band_aware,75,8,10,3,3,1,true,false,4083.49377885
ACCOUNTING,confidence_aware,75,4,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,confidence_aware,75,5,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,confidence_aware,75,6,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,confidence_aware,75,7,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,confidence_aware,75,8,10,3,3,1,true,false,4083.49377885
ACCOUNTING,hybrid_regular_cheap,75,4,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,hybrid_regular_cheap,75,5,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,hybrid_regular_cheap,75,6,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,hybrid_regular_cheap,75,7,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,hybrid_regular_cheap,75,8,10,3,3,1,true,false,4083.49377885
ACCOUNTING,low_mean,100,4,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,low_mean,100,5,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,low_mean,100,6,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,low_mean,100,7,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,low_mean,100,8,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,low_median,100,4,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,low_median,100,5,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,low_median,100,6,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,low_median,100,7,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,low_median,100,8,10,3,3,1,true,false,5444.6583718
ACCOUNTING,low_gold,100,4,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,low_gold,100,5,10,3,3,1,true,false,5444.6583718
ACCOUNTING,low_gold,100,6,10,3,3,1,true,false,5444.6583718
ACCOUNTING,low_gold,100,7,10,3,3,1,true,false,5444.6583718
ACCOUNTING,low_gold,100,8,10,3,3,1,true,false,5444.6583718
ACCOUNTING,band_aware,100,4,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,band_aware,100,5,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,band_aware,100,6,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,band_aware,100,7,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,band_aware,100,8,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,confidence_aware,100,4,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,confidence_aware,100,5,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,confidence_aware,100,6,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,confidence_aware,100,7,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,confidence_aware,100,8,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,hybrid_regular_cheap,100,4,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,hybrid_regular_cheap,100,5,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,hybrid_regular_cheap,100,6,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,hybrid_regular_cheap,100,7,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,hybrid_regular_cheap,100,8,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,low_mean,150,4,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,low_mean,150,5,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,low_mean,150,6,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,low_mean,150,7,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,low_mean,150,8,10,3,3,1,true,false,8166.9875577
ACCOUNTING,low_median,150,4,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,low_median,150,5,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,low_median,150,6,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,low_median,150,7,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,low_median,150,8,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,low_gold,150,4,10,3,1,0.3333333333333333,false,false,8166.9875577
ACCOUNTING,low_gold,150,5,10,3,1,0.3333333333333333,false,false,8166.9875577
ACCOUNTING,low_gold,150,6,10,3,1,0.3333333333333333,false,false,8166.9875577
ACCOUNTING,low_gold,150,7,10,3,2,0.6666666666666666,true,false,8166.9875577
ACCOUNTING,low_gold,150,8,10,3,3,1,true,false,8166.9875577
ACCOUNTING,band_aware,150,4,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,band_aware,150,5,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,band_aware,150,6,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,band_aware,150,7,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,band_aware,150,8,10,3,3,1,true,false,8166.9875577
ACCOUNTING,confidence_aware,150,4,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,confidence_aware,150,5,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,confidence_aware,150,6,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,confidence_aware,150,7,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,confidence_aware,150,8,10,3,3,1,true,false,8166.9875577
ACCOUNTING,hybrid_regular_cheap,150,4,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,hybrid_regular_cheap,150,5,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,hybrid_regular_cheap,150,6,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,hybrid_regular_cheap,150,7,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,hybrid_regular_cheap,150,8,10,3,3,1,true,false,8166.9875577
ACCOUNTING,low_mean,250,4,10,3,2,0.6666666666666666,false,false,13611.6459295
ACCOUNTING,low_mean,250,5,10,3,3,1,true,false,13611.6459295
ACCOUNTING,low_mean,250,6,10,3,3,1,true,false,13611.6459295
ACCOUNTING,low_mean,250,7,10,3,3,1,true,false,13611.6459295
ACCOUNTING,low_mean,250,8,10,3,3,1,true,false,13611.6459295
ACCOUNTING,low_median,250,4,10,3,1,0.3333333333333333,false,false,13611.6459295
ACCOUNTING,low_median,250,5,10,3,1,0.3333333333333333,false,false,13611.6459295
ACCOUNTING,low_median,250,6,10,3,1,0.3333333333333333,false,false,13611.6459295
ACCOUNTING,low_median,250,7,10,3,2,0.6666666666666666,false,false,13611.6459295
ACCOUNTING,low_median,250,8,10,3,2,0.6666666666666666,false,false,13611.6459295
ACCOUNTING,low_gold,250,4,10,3,0,0,false,true,13611.6459295
ACCOUNTING,low_gold,250,5,10,3,1,0.3333333333333333,false,false,13611.6459295
ACCOUNTING,low_gold,250,6,10,3,1,0.3333333333333333,false,false,13611.6459295
ACCOUNTING,low_gold,250,7,10,3,2,0.6666666666666666,false,false,13611.6459295
ACCOUNTING,low_gold,250,8,10,3,3,1,true,false,13611.6459295
ACCOUNTING,band_aware,250,4,10,3,2,0.6666666666666666,false,false,13611.6459295
ACCOUNTING,band_aware,250,5,10,3,3,1,true,false,13611.6459295
ACCOUNTING,band_aware,250,6,10,3,3,1,true,false,13611.6459295
ACCOUNTING,band_aware,250,7,10,3,3,1,true,false,13611.6459295
ACCOUNTING,band_aware,250,8,10,3,3,1,true,false,13611.6459295
ACCOUNTING,confidence_aware,250,4,10,3,2,0.6666666666666666,false,false,13611.6459295
ACCOUNTING,confidence_aware,250,5,10,3,3,1,true,false,13611.6459295
ACCOUNTING,confidence_aware,250,6,10,3,3,1,true,false,13611.6459295
ACCOUNTING,confidence_aware,250,7,10,3,3,1,true,false,13611.6459295
ACCOUNTING,confidence_aware,250,8,10,3,3,1,true,false,13611.6459295
ACCOUNTING,hybrid_regular_cheap,250,4,10,3,2,0.6666666666666666,false,false,13611.6459295
ACCOUNTING,hybrid_regular_cheap,250,5,10,3,3,1,true,false,13611.6459295
ACCOUNTING,hybrid_regular_cheap,250,6,10,3,3,1,true,false,13611.6459295
ACCOUNTING,hybrid_regular_cheap,250,7,10,3,3,1,true,false,13611.6459295
ACCOUNTING,hybrid_regular_cheap,250,8,10,3,3,1,true,false,13611.6459295
ACCOUNTING,low_mean_frontier,25,5,10,3,2,0.6666666666666666,false,false,1361.16459295
ACCOUNTING,low_mean_frontier,50,5,10,3,3,1,true,false,2722.3291859
ACCOUNTING,low_mean_frontier,75,5,10,3,2,0.6666666666666666,false,false,4083.49377885
ACCOUNTING,low_mean_frontier,100,5,10,3,2,0.6666666666666666,false,false,5444.6583718
ACCOUNTING,low_mean_frontier,150,5,10,3,2,0.6666666666666666,false,false,8166.9875577
ACCOUNTING,low_mean_frontier,250,5,10,3,3,1,true,false,13611.6459295
ADVENTURES,low_mean,25,4,10,3,0,0,false,true,1448.4355982
ADVENTURES,low_mean,25,5,10,3,0,0,false,true,1448.4355982
ADVENTURES,low_mean,25,6,10,3,1,0.3333333333333333,true,false,1448.4355982
ADVENTURES,low_mean,25,7,10,3,2,0.6666666666666666,true,false,1448.4355982
ADVENTURES,low_mean,25,8,10,3,3,1,true,false,1448.4355982
ADVENTURES,low_median,25,4,10,3,1,0.3333333333333333,false,false,1448.4355982
ADVENTURES,low_median,25,5,10,3,2,0.6666666666666666,false,false,1448.4355982
ADVENTURES,low_median,25,6,10,3,2,0.6666666666666666,false,false,1448.4355982
ADVENTURES,low_median,25,7,10,3,3,1,true,false,1448.4355982
ADVENTURES,low_median,25,8,10,3,3,1,true,false,1448.4355982
ADVENTURES,low_gold,25,4,10,3,2,0.6666666666666666,true,false,1448.4355982
ADVENTURES,low_gold,25,5,10,3,2,0.6666666666666666,true,false,1448.4355982
ADVENTURES,low_gold,25,6,10,3,2,0.6666666666666666,true,false,1448.4355982
ADVENTURES,low_gold,25,7,10,3,2,0.6666666666666666,true,false,1448.4355982
ADVENTURES,low_gold,25,8,10,3,2,0.6666666666666666,true,false,1448.4355982
ADVENTURES,band_aware,25,4,10,3,0,0,false,true,1448.4355982
ADVENTURES,band_aware,25,5,10,3,0,0,false,true,1448.4355982
ADVENTURES,band_aware,25,6,10,3,1,0.3333333333333333,true,false,1448.4355982
ADVENTURES,band_aware,25,7,10,3,2,0.6666666666666666,true,false,1448.4355982
ADVENTURES,band_aware,25,8,10,3,3,1,true,false,1448.4355982
ADVENTURES,confidence_aware,25,4,10,3,0,0,false,true,1448.4355982
ADVENTURES,confidence_aware,25,5,10,3,0,0,false,true,1448.4355982
ADVENTURES,confidence_aware,25,6,10,3,1,0.3333333333333333,true,false,1448.4355982
ADVENTURES,confidence_aware,25,7,10,3,2,0.6666666666666666,true,false,1448.4355982
ADVENTURES,confidence_aware,25,8,10,3,3,1,true,false,1448.4355982
ADVENTURES,hybrid_regular_cheap,25,4,10,3,0,0,false,true,1448.4355982
ADVENTURES,hybrid_regular_cheap,25,5,10,3,0,0,false,true,1448.4355982
ADVENTURES,hybrid_regular_cheap,25,6,10,3,1,0.3333333333333333,true,false,1448.4355982
ADVENTURES,hybrid_regular_cheap,25,7,10,3,2,0.6666666666666666,true,false,1448.4355982
ADVENTURES,hybrid_regular_cheap,25,8,10,3,3,1,true,false,1448.4355982
ADVENTURES,low_mean,50,4,10,3,1,0.3333333333333333,true,false,2896.8711964
ADVENTURES,low_mean,50,5,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,low_mean,50,6,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,low_mean,50,7,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,low_mean,50,8,10,3,3,1,true,false,2896.8711964
ADVENTURES,low_median,50,4,10,3,3,1,true,false,2896.8711964
ADVENTURES,low_median,50,5,10,3,3,1,true,false,2896.8711964
ADVENTURES,low_median,50,6,10,3,3,1,true,false,2896.8711964
ADVENTURES,low_median,50,7,10,3,3,1,true,false,2896.8711964
ADVENTURES,low_median,50,8,10,3,3,1,true,false,2896.8711964
ADVENTURES,low_gold,50,4,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,low_gold,50,5,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,low_gold,50,6,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,low_gold,50,7,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,low_gold,50,8,10,3,2,0.6666666666666666,true,false,2896.8711964
ADVENTURES,band_aware,50,4,10,3,1,0.3333333333333333,true,false,2896.8711964
ADVENTURES,band_aware,50,5,10,3,2,0.6666666666666666,true,false,2896.8711964
